Caecilia-ItalicSC				201-250/235/ecisc___.afm
Caecilia-Light				201-250/216/ecl_____.afm
Caecilia-LightItalic				201-250/216/ecli____.afm
Caecilia-LightItalicOsF				201-250/216/eclio___.afm
Caecilia-LightItalicSC				201-250/235/eclis___.afm
Caecilia-LightOsF				201-250/216/eclos___.afm
Caecilia-LightSC				201-250/235/eclsc___.afm
Caecilia-Roman				201-250/216/ecr_____.afm
Caecilia-RomanOsF				201-250/216/ecros___.afm
Caecilia-RomanSC				201-250/235/ecrsc___.afm
CaflischScript-Bold				900-960/906/vwb_____.afm
CaflischScript-Bold				900-960/908/vwb_____.afm
CaflischScript-Regular				900-960/906/vwrg____.afm
CaflischScript-Regular				900-960/908/vwrg____.afm
Caliban				351-400/388/ni______.afm
CalvertMT				251-300/293/vtrg____.afm
CalvertMT-Bold				251-300/293/vtb_____.afm
CalvertMT-Light				251-300/293/vtl_____.afm
Candida-Bold				101-150/102/cgb_____.afm
Candida-Italic				101-150/102/cgi_____.afm
Candida-Roman				101-150/102/cgr_____.afm
CantoriaMT				251-300/297/eorg____.afm
CantoriaMT-Bold				251-300/297/eob_____.afm
CantoriaMT-BoldItalic				251-300/297/eobi____.afm
CantoriaMT-ExtraBold				251-300/298/eoeb____.afm
CantoriaMT-ExtraBoldItalic				251-300/298/eoebi___.afm
CantoriaMT-Italic				251-300/297/eoi_____.afm
CantoriaMT-Light				251-300/298/eol_____.afm
CantoriaMT-Light				900-960/904/eol_____.afm
CantoriaMT-LightItalic				251-300/298/eoli____.afm
CantoriaMT-SemiBold				251-300/298/eosb____.afm
CantoriaMT-SemiBoldItalic				251-300/298/eosbi___.afm
CaravanLH-Four				351-400/373/cara4___.afm
CaravanLH-One				351-400/373/cara1___.afm
CaravanLH-Three				351-400/373/cara3___.afm
CaravanLH-Two				351-400/373/cara2___.afm
Carolina				201-250/229/klr_____.afm
Carolina-Dfr				201-250/229/kldfr___.afm
Carta				001-050/035/cr______.afm
Carta				900-960/902/cr______.afm
Carta				900-960/950/cr______.afm
Carta				ai-fonts/cr______.afm
Carta				typesets/cr______.afm
Carta				valuepak/cr______.afm
CascadeScript				101-150/110/ck______.afm
CaslonBookBE-Bold				251-300/295/qxb_____.afm
CaslonBookBE-BoldExp				251-300/296/qxbxp___.afm
CaslonBookBE-BoldOsF				251-300/296/qxbof___.afm
CaslonBookBE-Italic				251-300/295/qxi_____.afm
CaslonBookBE-ItalicExp				251-300/296/qxixp___.afm
CaslonBookBE-ItalicOsF				251-300/296/qxiof___.afm
CaslonBookBE-Medium				251-300/295/qxm_____.afm
CaslonBookBE-MediumExp				251-300/296/qxmxp___.afm
CaslonBookBE-MediumSC				251-300/296/qxmsc___.afm
CaslonBookBE-Regular				251-300/295/qxrg____.afm
CaslonBookBE-RegularExp				251-300/296/qxrgx___.afm
CaslonBookBE-RegularSC				251-300/296/qxsc____.afm
CaslonFiveForty-Italic				051-100/053/cfi_____.afm
CaslonFiveForty-ItalicOsF				201-250/241/cfiof___.afm
CaslonFiveForty-Roman				051-100/053/cfr_____.afm
CaslonFiveForty-RomanSC				201-250/241/cfrsc___.afm
CaslonOpenFace				051-100/072/ca______.afm
CaslonOpenFace				900-960/950/ca______.afm
CaslonThree-Italic				051-100/053/cti_____.afm
CaslonThree-ItalicOsF				201-250/241/ctiof___.afm
CaslonThree-Roman				051-100/053/ctr_____.afm
CaslonThree-RomanSC				201-250/241/ctrsc___.afm
CaslonTwoTwentyFour-Black				151-200/157/c2bl____.afm
CaslonTwoTwentyFour-Black				900-960/950/c2bl____.afm
CaslonTwoTwentyFour-BlackIt				151-200/157/c2bli___.afm
CaslonTwoTwentyFour-BlackIt				900-960/950/c2bli___.afm
CaslonTwoTwentyFour-Bold				151-200/157/c2b_____.afm
CaslonTwoTwentyFour-Bold				900-960/950/c2b_____.afm
CaslonTwoTwentyFour-BoldIt				151-200/157/c2bi____.afm
CaslonTwoTwentyFour-BoldIt				900-960/950/c2bi____.afm
CaslonTwoTwentyFour-Book				151-200/157/c2w_____.afm
CaslonTwoTwentyFour-Book				900-960/950/c2w_____.afm
CaslonTwoTwentyFour-BookIt				151-200/157/c2wi____.afm
CaslonTwoTwentyFour-BookIt				900-960/950/c2wi____.afm
CaslonTwoTwentyFour-Medium				151-200/157/c2m_____.afm
CaslonTwoTwentyFour-Medium				900-960/950/c2m_____.afm
CaslonTwoTwentyFour-MediumIt				151-200/157/c2mi____.afm
CaslonTwoTwentyFour-MediumIt				900-960/950/c2mi____.afm
CastellarMT				201-250/246/el______.afm
CastellarMT				valuepak/el______.afm
Catull-Bold				301-350/341/qlb_____.afm
Catull-Italic				301-350/341/qli_____.afm
Catull-Medium				301-350/341/qlm_____.afm
Catull-Regular				301-350/341/qlrg____.afm
Caxton-Bold				101-150/133/cxb_____.afm
Caxton-BoldItalic				101-150/133/cxbi____.afm
Caxton-Book				101-150/133/cxw_____.afm
Caxton-BookItalic				101-150/133/cxwi____.afm
Caxton-Light				101-150/133/cxl_____.afm
Caxton-LightItalic				101-150/133/cxli____.afm
CentaurMT				201-250/233/nrr_____.afm
CentaurMT-Bold				201-250/233/nrb_____.afm
CentaurMT-BoldExpert				301-350/333/nrbxp___.afm
CentaurMT-BoldItalic				201-250/233/nrbi____.afm
CentaurMT-BoldItalicExpert				301-350/333/nrbix___.afm
CentaurMT-BoldItalicOsF				301-350/333/nrbio___.afm
CentaurMT-BoldOsF				301-350/333/nrbof___.afm
CentaurMT-Expert				301-350/333/nrexp___.afm
CentaurMT-Italic				201-250/233/nri_____.afm
CentaurMT-ItalicA				201-250/233/nria____.afm
CentaurMT-ItalicAlternate				301-350/333/nrial___.afm
CentaurMT-ItalicExpert				301-350/333/nrixp___.afm
CentaurMT-ItalicOsF				301-350/333/nrio____.afm
CentaurMT-SC				301-350/333/nrsc____.afm
CentaurMT-SwashCapitals				301-350/333/nrswc___.afm
Centennial-Black				051-100/074/cibl____.afm
Centennial-BlackItalic				051-100/074/cibli___.afm
Centennial-BlackItalicOsF				201-250/206/cizio___.afm
Centennial-BlackOsF				201-250/206/cizof___.afm
Centennial-Bold				051-100/074/cib_____.afm
Centennial-BoldItalic				051-100/074/cibi____.afm
Centennial-BoldItalicOsF				201-250/206/cibio___.afm
Centennial-BoldOsF				201-250/206/cibof___.afm
Centennial-Italic				051-100/074/cii_____.afm
Centennial-ItalicOsF				201-250/206/ciiof___.afm
Centennial-Light				051-100/074/cil_____.afm
Centennial-LightItalic				051-100/074/cili____.afm
Centennial-LightItalicOsF				201-250/206/cilio___.afm
Centennial-LightSC				201-250/206/cilsc___.afm
Centennial-Roman				051-100/074/cir_____.afm
Centennial-RomanSC				201-250/206/cirsc___.afm
Century-Bold				101-150/141/icb_____.afm
Century-BoldCondensed				101-150/142/icbc____.afm
Century-BoldCondensedItalic				101-150/142/icbci___.afm
Century-BoldItalic				101-150/141/icbi____.afm
Century-Book				101-150/141/icw_____.afm
Century-BookCondensed				101-150/142/icwc____.afm
Century-BookCondensedItalic				101-150/142/icwci___.afm
Century-BookItalic				101-150/141/icwi____.afm
Century-HandtooledBold				351-400/379/icin____.afm
Century-HandtooledBoldItalic				351-400/379/iciin___.afm
Century-Light				101-150/141/icl_____.afm
Century-LightCondensed				101-150/142/iclc____.afm
Century-LightCondensedItalic				101-150/142/iclci___.afm
Century-LightItalic				101-150/141/icli____.afm
Century-Ultra				101-150/141/icu_____.afm
Century-UltraCondensed				101-150/142/icuc____.afm
Century-UltraCondensedItalic				101-150/142/icuci___.afm
Century-UltraItalic				101-150/141/icui____.afm
CenturyExpanded				051-100/070/cy______.afm
CenturyExpanded-Italic				051-100/070/cyi_____.afm
CenturyOldStyle-Bold				001-050/022/csb_____.afm
CenturyOldStyle-Italic				001-050/022/csi_____.afm
CenturyOldStyle-Regular				001-050/022/csrg____.afm
Cerigo-Bold				351-400/381/qcb_____.afm
Cerigo-BoldItalic				351-400/381/qcbi____.afm
Cerigo-Book				351-400/381/qcw_____.afm
Cerigo-BookItalic				351-400/381/qcwi____.afm
Cerigo-Medium				351-400/381/qcm_____.afm
Cerigo-MediumItalic				351-400/381/qcmi____.afm
Charlemagne-Bold				101-150/120/czb_____.afm
Charlemagne-Regular				101-150/120/czrg____.afm
Charlemagne-Regular				typesets/czrg____.afm
Charme				101-150/149/cu______.afm
Cheltenham-Bold				001-050/024/chb_____.afm
Cheltenham-Bold				900-960/950/chb_____.afm
Cheltenham-BoldCond				151-200/174/chbc____.afm
Cheltenham-BoldCondItalic				151-200/174/chbci___.afm
Cheltenham-BoldItalic				001-050/024/chbi____.afm
Cheltenham-BoldItalic				900-960/950/chbi____.afm
Cheltenham-Book				001-050/024/chw_____.afm
Cheltenham-Book				900-960/950/chw_____.afm
Cheltenham-BookCond				151-200/174/chwc____.afm
Cheltenham-BookCond				typesets/chwc____.afm
Cheltenham-BookCondItalic				151-200/174/chwci___.afm
Cheltenham-BookCondItalic				typesets/chwci___.afm
Cheltenham-BookItalic				001-050/024/chwi____.afm
Cheltenham-BookItalic				900-960/950/chwi____.afm
Cheltenham-HandtooledBdIt				351-400/379/chiin___.afm
Cheltenham-HandtooledBold				351-400/379/chin____.afm
Cheltenham-Light				101-150/140/chl_____.afm
Cheltenham-Light				900-960/950/chl_____.afm
Cheltenham-LightCond				151-200/174/chlc____.afm
Cheltenham-LightCond				900-960/905/chlc____.afm
Cheltenham-LightCondItalic				151-200/174/chlci___.afm
Cheltenham-LightItalic				101-150/140/chli____.afm
Cheltenham-LightItalic				900-960/950/chli____.afm
Cheltenham-Ultra				101-150/140/chu_____.afm
Cheltenham-Ultra				900-960/950/chu_____.afm
Cheltenham-UltraCond				151-200/174/chuc____.afm
Cheltenham-UltraCond				typesets/chuc____.afm
Cheltenham-UltraCondItalic				151-200/174/chuci___.afm
Cheltenham-UltraCondItalic				typesets/chuci___.afm
Cheltenham-UltraItalic				101-150/140/chui____.afm
Cheltenham-UltraItalic				900-960/950/chui____.afm
Cheq				151-200/171/cq______.afm
Christiana-Bold				301-350/314/hcb_____.afm
Christiana-BoldItalic				301-350/314/hcbi____.afm
Christiana-Italic				301-350/314/hci_____.afm
Christiana-Medium				301-350/314/hcm_____.afm
Christiana-MediumItalic				301-350/314/hcmi____.afm
Christiana-Regular				301-350/314/hcrg____.afm
Christiana-RegularExpert				301-350/314/hcrgx___.afm
Christiana-RegularSC				301-350/314/hcsc____.afm
City-Bold				201-250/222/tzb_____.afm
City-Bold				ai-fonts/tzb_____.afm
City-BoldItalic				201-250/222/tzbi____.afm
City-BoldItalic				ai-fonts/tzbi____.afm
City-Light				201-250/222/tzl_____.afm
City-LightItalic				201-250/222/tzli____.afm
City-Medium				201-250/222/tzm_____.afm
City-Medium				ai-fonts/tzm_____.afm
City-MediumItalic				201-250/222/tzmi____.afm
City-MediumItalic				ai-fonts/tzmi____.afm
Clairvaux				201-250/229/aor_____.afm
Clairvaux-Dfr				201-250/229/aodfr___.afm
Clarendon				051-100/064/cl______.afm
Clarendon-Bold				051-100/064/clb_____.afm
Clarendon-Light				051-100/064/cll_____.afm
Clearface-Black				051-100/067/cebl____.afm
Clearface-BlackItalic				051-100/067/cebli___.afm
Clearface-Bold				051-100/067/ceb_____.afm
Clearface-BoldItalic				051-100/067/cebi____.afm
Clearface-Heavy				051-100/067/ceh_____.afm
Clearface-HeavyItalic				051-100/067/cehi____.afm
Clearface-Regular				051-100/067/cerg____.afm
Clearface-RegularItalic				051-100/067/cergi___.afm
ClearfaceGothicLH-Black				251-300/284/fcbl____.afm
ClearfaceGothicLH-Bold				251-300/284/fcb_____.afm
ClearfaceGothicLH-Light				251-300/284/fcl_____.afm
ClearfaceGothicLH-Medium				251-300/284/fcm_____.afm
ClearfaceGothicLH-Roman				251-300/284/fcr_____.afm
Cloister-OpenFace				351-400/390/oein____.afm
Cochin				051-100/086/cc______.afm
Cochin				typesets/cc______.afm
Cochin-Bold				051-100/086/ccb_____.afm
Cochin-BoldItalic				051-100/086/ccbi____.afm
Cochin-Italic				051-100/086/cci_____.afm
Cochin-Italic				typesets/cci_____.afm
Colossalis-Black				251-300/259/kobl____.afm
Colossalis-Bold				251-300/259/kob_____.afm
Colossalis-Bold				valuepak/kob_____.afm
Colossalis-Medium				251-300/259/kom_____.afm
Colossalis-Regular				251-300/259/korg____.afm
ComeniusAntiqua-Bold				301-350/327/hzb_____.afm
ComeniusAntiqua-Italic				301-350/327/hzi_____.afm
ComeniusAntiqua-Medium				301-350/327/hzm_____.afm
ComeniusAntiqua-Regular				301-350/327/hzrg____.afm
ConcordeBE-BoldCn				301-350/330/qqbc____.afm
ConcordeBE-BoldCnOutline				301-350/330/qqbcl___.afm
ConcordeBE-Condensed				301-350/330/qqc_____.afm
ConcordeBE-Italic				051-100/084/qqi_____.afm
ConcordeBE-ItalicExp				251-300/292/qqixp___.afm
ConcordeBE-ItalicOsF				251-300/292/qqiof___.afm
ConcordeBE-Medium				051-100/084/qqm_____.afm
ConcordeBE-MediumCn				301-350/330/qqmc____.afm
ConcordeBE-MediumExp				251-300/292/qqmxp___.afm
ConcordeBE-MediumItalic				051-100/084/qqmi____.afm
ConcordeBE-MediumItalicExp				251-300/292/qqmix___.afm
ConcordeBE-MediumItalicOsF				251-300/292/qqmio___.afm
ConcordeBE-MediumSC				251-300/292/qqmsc___.afm
ConcordeBE-Regular				051-100/084/qqrg____.afm
ConcordeBE-RegularExp				251-300/292/qqrgx___.afm
ConcordeBE-RegularSC				251-300/292/qqsc____.afm
ConcordeNova-Italic				251-300/266/nvi_____.afm
ConcordeNova-ItalicExp				251-300/266/nvixp___.afm
ConcordeNova-ItalicOsF				251-300/266/nviof___.afm
ConcordeNova-Medium				251-300/266/nvm_____.afm
ConcordeNova-MediumExp				251-300/266/nvmxp___.afm
ConcordeNova-MediumSC				251-300/266/nvmsc___.afm
ConcordeNova-Regular				251-300/266/nvrg____.afm
ConcordeNova-RegularExp				251-300/266/nvrgx___.afm
ConcordeNova-RegularSC				251-300/266/nvsc____.afm
CooperBlack				001-050/032/cb______.afm
CooperBlack				900-960/950/cb______.afm
CooperBlack				typesets/cb______.afm
CooperBlack-Italic				001-050/032/cbi_____.afm
CooperBlack-Italic				900-960/950/cbi_____.afm
Copal-Decorated				351-400/384/_ddc____.afm
Copal-Outline				351-400/384/_dou____.afm
Copal-Solid				351-400/384/_dsd____.afm
Copperplate-ThirtyAB				101-150/113/cp30a___.afm
Copperplate-ThirtyBC				101-150/113/cp30c___.afm
Copperplate-ThirtyOneAB				101-150/113/cp31a___.afm
Copperplate-ThirtyOneAB				900-960/960/cp31a___.afm
Copperplate-ThirtyOneAB				ai-fonts/cp31a___.afm
Copperplate-ThirtyOneAB				typesets/cp31a___.afm
Copperplate-ThirtyOneBC				101-150/113/cp31c___.afm
Copperplate-ThirtyThreeBC				101-150/113/cp33c___.afm
Copperplate-ThirtyThreeBC				ai-fonts/cp33c___.afm
Copperplate-ThirtyThreeBC				typesets/cp33c___.afm
Copperplate-ThirtyThreeBC				valuepak/cp33c___.afm
Copperplate-ThirtyTwoAB				101-150/113/cp32a___.afm
Copperplate-ThirtyTwoBC				101-150/113/cp32c___.afm
Copperplate-ThirtyTwoBC				900-960/960/cp32c___.afm
Copperplate-TwentyNineAB				101-150/113/cp29a___.afm
Copperplate-TwentyNineAB				ai-fonts/cp29a___.afm
Copperplate-TwentyNineBC				101-150/113/cp29c___.afm
Coriander				401-450/432/uc______.afm
Corona				001-050/043/cn______.afm
Corona-Bold				001-050/043/cnb_____.afm
Corona-Italic				001-050/043/cni_____.afm
Coronet				401-450/418/n_rg____.afm
Coronet-Bold				401-450/418/n_b_____.afm
Cosmos-ExtraBold				251-300/274/kzeb____.afm
Cosmos-ExtraBold				251-300/286/kzeb____.afm
Cosmos-Light				251-300/274/kzl_____.afm
Cosmos-LightItalic				251-300/274/kzli____.afm
Cosmos-Medium				251-300/274/kzm_____.afm
Cottonwood				101-150/122/c_______.afm
Cottonwood				typesets/c_______.afm
Courier				900-960/950/com_____.afm
Courier				base17/0.1/com_____.afm
Courier				base35/com_____.afm
Courier-Bold				900-960/950/cob_____.afm
Courier-Bold				base17/0.1/cob_____.afm
Courier-Bold				base35/cob_____.afm
Courier-BoldOblique				900-960/950/cobo____.afm
Courier-BoldOblique				base17/0.1/cobo____.afm
Courier-BoldOblique				base35/cobo____.afm
Courier-Oblique				900-960/950/coo_____.afm
Courier-Oblique				base17/0.1/coo_____.afm
Courier-Oblique				base35/coo_____.afm
Cremona-Bold				301-350/344/_cb_____.afm
Cremona-BoldItalic				301-350/344/_cbi____.afm
Cremona-Italic				301-350/344/_ci_____.afm
Cremona-Regular				301-350/344/_crg____.afm
Critter				900-960/901/wc______.afm
Critter				wildtype/wc______.afm
Cushing-Bold				151-200/170/iub_____.afm
Cushing-Bold				900-960/950/iub_____.afm
Cushing-BoldItalic				151-200/170/iubi____.afm
Cushing-BoldItalic				900-960/950/iubi____.afm
Cushing-Book				151-200/170/iuw_____.afm
Cushing-Book				900-960/950/iuw_____.afm
Cushing-BookItalic				151-200/170/iuwi____.afm
Cushing-BookItalic				900-960/950/iuwi____.afm
Cushing-Heavy				151-200/170/iuh_____.afm
Cushing-Heavy				900-960/950/iuh_____.afm
Cushing-HeavyItalic				151-200/170/iuhi____.afm
Cushing-HeavyItalic				900-960/950/iuhi____.afm
Cushing-Medium				151-200/170/ium_____.afm
Cushing-Medium				900-960/950/ium_____.afm
Cushing-MediumItalic				151-200/170/iumi____.afm
Cushing-MediumItalic				900-960/950/iumi____.afm
Cutout				900-960/901/wu______.afm
Cutout				900-960/903/wu______.afm
Cutout				wildtype/wu______.afm
DailyNews-Bold				301-350/332/jdb_____.afm
DailyNews-BoldItalic				301-350/332/jdbi____.afm
DailyNews-ExtraBold				301-350/332/jdeb____.afm
DailyNews-ExtraBoldItalic				301-350/332/jdebi___.afm
DailyNews-Italic				301-350/332/jdi_____.afm
DailyNews-Medium				301-350/332/jdm_____.afm
DailyNews-MediumItalic				301-350/332/jdmi____.afm
DailyNews-Regular				301-350/332/jdrg____.afm
Delphin-I				351-400/387/df1_____.afm
Delphin-IA				351-400/387/df1a____.afm
Delphin-II				351-400/387/df2_____.afm
Delphin-IIA				351-400/387/df2a____.afm
Delta-Bold				301-350/318/djb_____.afm
Delta-BoldItalic				301-350/318/djbi____.afm
Delta-Book				301-350/318/djw_____.afm
Delta-Book				900-960/903/djw_____.afm
Delta-BookItalic				301-350/318/djwi____.afm
Delta-BookItalic				900-960/903/djwi____.afm
Delta-Light				301-350/318/djl_____.afm
Delta-LightItalic				301-350/318/djli____.afm
Delta-Medium				301-350/318/djm_____.afm
Delta-MediumItalic				301-350/318/djmi____.afm
Delta-Outline				301-350/318/djou____.afm
DidotLH-Bold				301-350/322/dob_____.afm
DidotLH-BoldOsF				301-350/322/dobos___.afm
DidotLH-Headline				301-350/322/dohe____.afm
DidotLH-HeadlineOsF				301-350/322/dohes___.afm
DidotLH-Initials				301-350/322/doini___.afm
DidotLH-Italic				301-350/322/doi_____.afm
DidotLH-ItalicOsF				301-350/322/doios___.afm
DidotLH-OrnamentsOne				301-350/322/door1___.afm
DidotLH-OrnamentsTwo				301-350/322/door2___.afm
DidotLH-Roman				301-350/322/dor_____.afm
DidotLH-RomanOsF				301-350/322/doros___.afm
DidotLH-RomanSC				301-350/322/dorsc___.afm
DINEngschrift				151-200/176/dinen___.afm
DINEngschrift-Alternate				151-200/176/dinea___.afm
DINMittelschrift				151-200/176/dinmi___.afm
DINMittelschrift-Alternate				151-200/176/dinma___.afm
DINNeuzeitGrotesk-BoldCond				151-200/176/dngbc___.afm
DINNeuzeitGrotesk-Light				151-200/176/dngl____.afm
Diotima-Italic				351-400/353/dti_____.afm
Diotima-ItalicOsF				351-400/353/dtiof___.afm
Diotima-Roman				351-400/353/dtr_____.afm
Diotima-RomanOsF				351-400/353/dtros___.afm
Diotima-RomanSC				351-400/353/dtrsc___.afm
Diskus				401-450/418/d_rg____.afm
Diskus-Bold				401-450/418/d_b_____.afm
DomCasual				051-100/091/dc______.afm
DomCasual				valuepak/dc______.afm
DomCasual-Bold				051-100/091/dcb_____.afm
DorchesterScriptMT				251-300/289/dsscr___.afm
Doric-Bold				101-150/135/drb_____.afm
DucDeBerry				151-200/195/du______.afm
DucDeBerry-Dfr				151-200/195/dudfr___.afm
Eccentric				401-450/404/xc______.afm
EgyptienneF-Black				201-250/243/efbl____.afm
EgyptienneF-Bold				201-250/243/efb_____.afm
EgyptienneF-Italic				201-250/243/efi_____.afm
EgyptienneF-Roman				201-250/243/efr_____.afm
EhrhardtMT-Italic				251-300/263/ehi_____.afm
EhrhardtMT-Regular				251-300/263/ehrg____.afm
EhrhardtMT-Semibold				251-300/263/ehsb____.afm
EhrhardtMT-SemiboldItalic				251-300/263/ehsbi___.afm
ElectraLH-Bold				351-400/373/etb_____.afm
ElectraLH-BoldCursive				351-400/373/etbi____.afm
ElectraLH-BoldCursiveDisplay				351-400/374/etdbi___.afm
ElectraLH-BoldCursiveOsF				351-400/374/etbio___.afm
ElectraLH-BoldDisplay				351-400/374/etdb____.afm
ElectraLH-BoldOsF				351-400/374/etbos___.afm
ElectraLH-BoldSC				351-400/374/etbsc___.afm
ElectraLH-Cursive				351-400/373/eti_____.afm
ElectraLH-CursiveDisplay				351-400/374/etdi____.afm
ElectraLH-CursiveOsF				351-400/374/etios___.afm
ElectraLH-Display				351-400/374/etdr____.afm
ElectraLH-Regular				351-400/373/etr_____.afm
ElectraLH-RegularOsF				351-400/374/etros___.afm
ElectraLH-RegularSC				351-400/374/etrsc___.afm
ElGreco				351-400/395/eq______.afm
EllingtonMT				251-300/269/ei______.afm
EllingtonMT-Bold				251-300/269/eib_____.afm
EllingtonMT-BoldItalic				251-300/269/eibi____.afm
EllingtonMT-ExtraBold				251-300/269/eieb____.afm
EllingtonMT-ExtraBoldItalic				251-300/269/eiebi___.afm
EllingtonMT-Italic				251-300/269/eii_____.afm
EllingtonMT-Light				251-300/269/eil_____.afm
EllingtonMT-LightItalic				251-300/269/eili____.afm
ElseNPL-Bold				301-350/335/enb_____.afm
ElseNPL-Light				301-350/335/enl_____.afm
ElseNPL-Medium				301-350/335/enm_____.afm
ElseNPL-SemiBold				301-350/335/ens_____.afm
EMPTY				900-960/902/bfrg____.afm
EMPTY				900-960/902/gdi_____.afm
EMPTY				900-960/902/hv______.afm
EngraversLH-BoldFace				251-300/290/ew______.afm
EngraversLH-BoldFace				900-960/903/ew______.afm
Esprit-Black				251-300/267/esz_____.afm
Esprit-Black				900-960/950/esz_____.afm
Esprit-BlackItalic				251-300/267/esbli___.afm
Esprit-BlackItalic				900-960/950/esbli___.afm
Esprit-Bold				251-300/267/esb_____.afm
Esprit-Bold				900-960/950/esb_____.afm
Esprit-BoldItalic				251-300/267/esbi____.afm
Esprit-BoldItalic				900-960/950/esbi____.afm
Esprit-Book				251-300/267/esw_____.afm
Esprit-Book				900-960/950/esw_____.afm
Esprit-BookItalic				251-300/267/eswi____.afm
Esprit-BookItalic				900-960/950/eswi____.afm
Esprit-Medium				251-300/267/esm_____.afm
Esprit-Medium				900-960/950/esm_____.afm
Esprit-MediumItalic				251-300/267/esmi____.afm
Esprit-MediumItalic				900-960/950/esmi____.afm
EuropeanPi-Four				151-200/155/euro4___.afm
EuropeanPi-One				151-200/155/euro1___.afm
EuropeanPi-Three				151-200/155/euro3___.afm
EuropeanPi-Two				151-200/155/euro2___.afm
Eurostile				001-050/044/eu______.afm
Eurostile-Bold				001-050/044/eub_____.afm
Eurostile-BoldCondensed				101-150/130/eubc____.afm
Eurostile-BoldExtendedTwo				101-150/130/eubex___.afm
Eurostile-BoldOblique				001-050/044/eubo____.afm
Eurostile-Condensed				101-150/130/euc_____.afm
Eurostile-Demi				001-050/044/eud_____.afm
Eurostile-DemiOblique				001-050/044/eudo____.afm
Eurostile-ExtendedTwo				101-150/130/euex____.afm
Eurostile-Oblique				001-050/044/euo_____.afm
Excelsior				001-050/045/ex______.afm
Excelsior-Bold				001-050/045/exb_____.afm
Excelsior-Italic				001-050/045/exi_____.afm
ExcelsiorCyr-Bold				351-400/364/exyb____.afm
ExcelsiorCyr-Inclined				351-400/364/exyi____.afm
ExcelsiorCyr-Upright				351-400/364/exy_____.afm
ExPonto-Regular				900-960/908/xprg____.afm
FairfieldLH-Bold				251-300/281/fdb_____.afm
FairfieldLH-BoldItalic				251-300/281/fdbi____.afm
FairfieldLH-BoldSC				251-300/282/fdbsc___.afm
FairfieldLH-CaptionBold				251-300/282/fdbcp___.afm
FairfieldLH-CaptionHeavy				251-300/282/fdhcp___.afm
FairfieldLH-CaptionLight				251-300/282/fdlcp___.afm
FairfieldLH-CaptionMedium				251-300/282/fdmcp___.afm
FairfieldLH-Heavy				251-300/281/fdh_____.afm
FairfieldLH-HeavyItalic				251-300/281/fdhi____.afm
FairfieldLH-HeavySC				251-300/282/fdhsc___.afm
FairfieldLH-Light				251-300/281/fdl_____.afm
FairfieldLH-LightItalic				251-300/281/fdli____.afm
FairfieldLH-LightSC				251-300/282/fdlsc___.afm
FairfieldLH-Medium				251-300/281/fdm_____.afm
FairfieldLH-MediumItalic				251-300/281/fdmi____.afm
FairfieldLH-MediumSC				251-300/282/fdmsc___.afm
FairfieldLH-SwBoldItalicOsF				251-300/282/fdbio___.afm
FairfieldLH-SwHeavyItalicOsF				251-300/282/fdhio___.afm
FairfieldLH-SwLightItalicOsF				251-300/282/fdlio___.afm
FairfieldLH-SwMediumItalicOsF				251-300/282/fdmio___.afm
FalstaffMT				301-350/317/fprg____.afm
Fenice-Bold				151-200/173/feb_____.afm
Fenice-Bold				900-960/950/feb_____.afm
Fenice-BoldOblique				151-200/173/febo____.afm
Fenice-BoldOblique				900-960/950/febo____.afm
Fenice-Light				151-200/173/fel_____.afm
Fenice-Light				900-960/950/fel_____.afm
Fenice-LightOblique				151-200/173/felo____.afm
Fenice-LightOblique				900-960/950/felo____.afm
Fenice-Regular				151-200/173/ferg____.afm
Fenice-Regular				900-960/950/ferg____.afm
Fenice-RegularOblique				151-200/173/fergo___.afm
Fenice-RegularOblique				900-960/950/fergo___.afm
Fenice-Ultra				151-200/173/feu_____.afm
Fenice-Ultra				900-960/950/feu_____.afm
Fenice-UltraOblique				151-200/173/feuo____.afm
Fenice-UltraOblique				900-960/950/feuo____.afm
FetteFraktur				051-100/090/ff______.afm
FetteFraktur				typesets/ff______.afm
FetteFraktur-Dfr				051-100/090/ffdfr___.afm
Flora-Bold				251-300/262/fab_____.afm
Flora-Medium				251-300/262/fam_____.afm
Flyer-BlackCondensed				101-150/149/flblc___.afm
Flyer-ExtraBlackCondensed				101-150/149/flebc___.afm
Folio-Bold				051-100/093/fob_____.afm
Folio-BoldCondensed				051-100/093/fobc____.afm
Folio-ExtraBold				051-100/093/foeb____.afm
Folio-Light				051-100/093/fol_____.afm
Folio-Medium				051-100/093/fom_____.afm
Formata-Bold				201-250/218/fmb_____.afm
Formata-Bold				typesets/fmb_____.afm
Formata-BoldCondensed				301-350/323/fmbc____.afm
Formata-BoldCondensedItalic				301-350/323/fmbci___.afm
Formata-BoldItalic				201-250/218/fmbi____.afm
Formata-BoldItalic				typesets/fmbi____.afm
Formata-CnItalicExpert				301-350/337/fmcix___.afm
Formata-CnItalicSC				301-350/337/fmcis___.afm
Formata-Condensed				301-350/323/fmc_____.afm
Formata-CondensedExpert				301-350/337/fmcxp___.afm
Formata-CondensedItalic				301-350/323/fmci____.afm
Formata-CondensedOutline				301-350/323/fmcou___.afm
Formata-CondensedSC				301-350/337/fmcsc___.afm
Formata-Italic				201-250/218/fmi_____.afm
Formata-Italic				typesets/fmi_____.afm
Formata-ItalicExpert				301-350/337/fmixp___.afm
